name,price,first_name,last_name,above_100
Jerry Brown,268.8242106,Jerry,Brown,True
Margaret Frazier,254.8209469,Margaret,Frazier,True
Ricky Johnson,100.2511703,Ricky,Johnson,True
Sara Romero,3.931396765,Sara,Romero,False
Samuel Reynolds,1.321601458,Samuel,Reynolds,False
Andrew Foley,110.3610057,Andrew,Foley,True
Anthony Gross,104.4300506,Anthony,Gross,True
Lee Barker,216.3364217,Lee,Barker,True
Amanda Li,258.3560628,Amanda,Li,True
Stephanie Davis,246.1360667,Stephanie,Davis,True
Don Rose ,185.0807171,Don,Rose ,True
Bradley Gibson,44.37564058,Bradley,Gibson,False
Heidi Ortiz,72.5676395,Heidi,Ortiz,False
Malik Clark,172.803059,Malik,Clark,True
Nicole Henderson ,188.4701057,Nicole,Henderson ,True
Katie Merritt,93.32190104,Katie,Merritt,False
Michelle Hall,235.5891307,Michelle,Hall,True
Amanda Martinez,109.8451354,Amanda,Martinez,True
Kenneth Cortez,43.35799481,Kenneth,Cortez,False
Cindy Lin,191.9161242,Cindy,Lin,True
Christopher Lucas,149.0145447,Christopher,Lucas,True
Veronica Sloan,122.0150809,Veronica,Sloan,True
Duane Alvarez,206.1329996,Duane,Alvarez,True
James Lee,241.7417132,James,Lee,True
Christopher Meza,155.0057081,Christopher,Meza,True
Nathaniel Miller,244.6580051,Nathaniel,Miller,True
Tracy Brown,90.74709889,Tracy,Brown,False
Mariah Cervantes,52.08510319,Mariah,Cervantes,False
Joshua Jones,293.8213216,Joshua,Jones,True
Brenda Jones,264.2708843,Brenda,Jones,True
Jennifer Booker,12.02511321,Jennifer,Booker,False
Seth Castaneda,10.92646812,Seth,Castaneda,False
Rachel Kennedy,161.6721103,Rachel,Kennedy,True
Susan Smith,2.813093506,Susan,Smith,False
Jordan Barnes,71.62466448,Jordan,Barnes,False
Brenda Turner,288.0150336,Brenda,Turner,True
James Stanley,83.01264324,James,Stanley,False
Matthew Brown,24.27117954,Matthew,Brown,False
Christian Little,42.7509127,Christian,Little,False
Thomas Valenzuela,140.6010983,Thomas,Valenzuela,True
Philip Hughes,265.8403027,Philip,Hughes,True
Gary Curry,276.4037536,Gary,Curry,True
Andrea Morrison,268.3671771,Andrea,Morrison,True
Norma Jenkins,257.8816286,Norma,Jenkins,True
Jill Ortiz,168.3387905,Jill,Ortiz,True
Jessica Howell,55.09699628,Jessica,Howell,False
James Henderson,163.5006988,James,Henderson,True
Nicholas Thomas,204.0773565,Nicholas,Thomas,True
Stephanie White,166.833234,Stephanie,White,True
Christopher Greene,36.14365972,Christopher,Greene,False
James Palmer,118.0771682,James,Palmer,True
Christine Cantrell,211.4962787,Christine,Cantrell,True
Christopher Lopez,17.11683357,Christopher,Lopez,False
Sandra Cook,67.45307209,Sandra,Cook,False
Pedro Dunn,116.3981006,Pedro,Dunn,True
Cassandra Gallagher,82.99376863,Cassandra,Gallagher,False
Daniel Guzman,202.3914416,Daniel,Guzman,True
Michael Hunt,19.63313083,Michael,Hunt,False
Leslie Preston,232.9674767,Leslie,Preston,True
Crystal Valdez,36.96034311,Crystal,Valdez,False
Luis Saunders,136.6896047,Luis,Saunders,True
Samantha Golden,18.25944943,Samantha,Golden,False
Brian Woods,207.7238054,Brian,Woods,True
Jay Parker,53.42922382,Jay,Parker,False
Janet Fleming,160.5078275,Janet,Fleming,True
Lance Williams,2.170543081,Lance,Williams,False
Rebecca Brooks,228.4791343,Rebecca,Brooks,True
Sara Oliver,208.4079644,Sara,Oliver,True
Megan Hickman,165.1104102,Megan,Hickman,True
Raymond Davis,217.32736,Raymond,Davis,True
Krystal Miller,219.3866908,Krystal,Miller,True
Brian Christian,197.1047485,Brian,Christian,True
Stephen Doyle,75.62902184,Stephen,Doyle,False
Carl Taylor,271.8752715,Carl,Taylor,True
Kathleen Peterson,279.1604721,Kathleen,Peterson,True
Teresa Mcintosh,204.471543,Teresa,Mcintosh,True
Ashley Hill,221.4989596,Ashley,Hill,True
Andrew Jacobs,226.5094836,Andrew,Jacobs,True
Jeffery Turner,172.146738,Jeffery,Turner,True
Christian Peterson,229.5509836,Christian,Peterson,True
Jason Burgess,288.1309467,Jason,Burgess,True
Crystal Herrera,95.15394812,Crystal,Herrera,False
Brenda Dean,252.0255026,Brenda,Dean,True
Kathleen Allen,148.1759137,Kathleen,Allen,True
Julie Suarez,126.6045221,Julie,Suarez,True
William Lee,219.7081508,William,Lee,True
Paige Sanders,14.77249308,Paige,Sanders,False
Devin Bates,152.2274338,Devin,Bates,True
Patricia Olsen,110.1679882,Patricia,Olsen,True
Becky Hernandez,222.2333333,Becky,Hernandez,True
Marie Lamb,40.27252313,Marie,Lamb,False
Nathan Flores,101.8936459,Nathan,Flores,True
Brandon Gonzalez,60.52303081,Brandon,Gonzalez,False
John Henderson,248.4076042,John,Henderson,True
Samuel Bell,92.53696137,Samuel,Bell,False
Chase Reed,71.9476409,Chase,Reed,False
Timothy Nichols,227.970889,Timothy,Nichols,True
Mitchell Owen,153.7919479,Mitchell,Owen,True
Amy Baker,36.80578714,Amy,Baker,False
Duane Gomez,244.0834338,Duane,Gomez,True
Ashley Caldwell,130.8171695,Ashley,Caldwell,True
Maria Hampton,288.5692027,Maria,Hampton,True
Kathy Schneider,42.12818501,Kathy,Schneider,False
Christopher Johnson,160.177871,Christopher,Johnson,True
Alison Rojas,294.6816429,Alison,Rojas,True
Susan Valdez,60.26333489,Susan,Valdez,False
David Frank,163.051206,David,Frank,True
Jason Conway,139.2688476,Jason,Conway,True
Nathan Reid,233.0631577,Nathan,Reid,True
Amy Klein,35.59591008,Amy,Klein,False
Victoria Johnson,46.62876129,Victoria,Johnson,False
Sara Adams,124.1548865,Sara,Adams,True
Charles Reid,63.79578805,Charles,Reid,False
Angela Davis,266.9483443,Angela,Davis,True
Brittany Nicholson,39.77148045,Brittany,Nicholson,False
William Dunn,225.412815,William,Dunn,True
Jon James,11.05366645,Jon,James,False
Heather Boyle,234.2114192,Heather,Boyle,True
Martin Robinson,45.61899672,Martin,Robinson,False
Lindsay Brewer,152.2561172,Lindsay,Brewer,True
Christopher Mitchell,122.2296097,Christopher,Mitchell,True
Renee Martin,103.8007634,Renee,Martin,True
Nathaniel Kelly,278.6711932,Nathaniel,Kelly,True
Jesus Martinez,1.741610191,Jesus,Martinez,False
Mark Kim,260.9460802,Mark,Kim,True
Kimberly Mccullough,175.7063953,Kimberly,Mccullough,True
Kevin Richardson,233.3962134,Kevin,Richardson,True
Kim Kramer,159.7285379,Kim,Kramer,True
Shelly Warren,223.9957527,Shelly,Warren,True
Keith Parker,165.2856722,Keith,Parker,True
Rebecca Pearson,34.08557462,Rebecca,Pearson,False
Thomas Turner,102.5115671,Thomas,Turner,True
Ernest Blake,279.7736437,Ernest,Blake,True
Kimberly Aguilar,254.503909,Kimberly,Aguilar,True
Parker Chandler ,105.0988489,Parker,Chandler ,True
Patricia Jordan,293.1542586,Patricia,Jordan,True
Edward Pearson,186.5174652,Edward,Pearson,True
Thomas Guzman,35.01257377,Thomas,Guzman,False
Christina Lewis,276.7217628,Christina,Lewis,True
Nicole Green,173.7777278,Nicole,Green,True
Sandra Ayers,203.8614101,Sandra,Ayers,True
Kimberly Gould,116.9645689,Kimberly,Gould,True
Cory Johnson,290.1908301,Cory,Johnson,True
Lisa Butler,33.22539775,Lisa,Butler,False
Stephanie Gomez,134.8962191,Stephanie,Gomez,True
Dennis Figueroa,293.5063554,Dennis,Figueroa,True
Michelle Spencer,296.9458364,Michelle,Spencer,True
Austin Zuniga,189.9701356,Austin,Zuniga,True
Sarah Mora,152.0602036,Sarah,Mora,True
David Brown,222.4466494,David,Brown,True
Regina Smith,104.488275,Regina,Smith,True
John Gardner,90.71613517,John,Gardner,False
Melissa Levy,101.5050273,Melissa,Levy,True
Brandon Powell,12.1046252,Brandon,Powell,False
Vanessa Alvarez,160.5638252,Vanessa,Alvarez,True
Michael Wu,26.41273072,Michael,Wu,False
Jenny Fox,289.1982327,Jenny,Fox,True
Elizabeth Cole,111.4431733,Elizabeth,Cole,True
Justin Holmes,279.0448103,Justin,Holmes,True
Steve Carey,266.7866531,Steve,Carey,True
Ryan Miller,240.0594432,Ryan,Miller,True
Alvin Blair,212.2618704,Alvin,Blair,True
John Pearson,106.2357684,John,Pearson,True
Marcus Mejia,164.1050274,Marcus,Mejia,True
Antonio Simon,103.8962515,Antonio,Simon,True
Maria Mccall,244.0777072,Maria,Mccall,True
Linda Robinson,33.16893391,Linda,Robinson,False
Emily Rodriguez,124.8103967,Emily,Rodriguez,True
Samantha Morrison,68.09438499,Samantha,Morrison,False
Johnny Clark,11.42250221,Johnny,Clark,False
Brandon Hanson,129.2842923,Brandon,Hanson,True
Dana Mcclain,127.6452244,Dana,Mcclain,True
Christine Ramos,94.47688435,Christine,Ramos,False
Lisa Holloway ,220.8854738,Lisa,Holloway ,True
Melissa Gibson,166.7242068,Melissa,Gibson,True
Michael Fernandez,200.3551632,Michael,Fernandez,True
Karen Woods,153.6317697,Karen,Woods,True
Kimberly Stone,235.9922733,Kimberly,Stone,True
Alexander Cook,214.5809698,Alexander,Cook,True
Adam Jones,66.05270665,Adam,Jones,False
Michelle Hale,160.332909,Michelle,Hale,True
Dawn Perez,221.7845339,Dawn,Perez,True
Michael Smith,269.7764571,Michael,Smith,True
Pamela Willis,258.6407833,Pamela,Willis,True
Tracy Coleman,65.24906648,Tracy,Coleman,False
Amanda Jones,61.84863952,Amanda,Jones,False
Alexis Bradford,184.4562198,Alexis,Bradford,True
Eric Elliott,272.0600434,Eric,Elliott,True
Richard Tucker,2.106609758,Richard,Tucker,False
Elizabeth Andersen,7.886266805,Elizabeth,Andersen,False
Rhonda White,221.1733665,Rhonda,White,True
Annette Kaufman,200.003827,Annette,Kaufman,True
Kenneth Brown,260.5486352,Kenneth,Brown,True
Joshua Brown,151.7365522,Joshua,Brown,True
Monique Thompson,229.1693307,Monique,Thompson,True
Tammy Anderson,246.6641717,Tammy,Anderson,True
Robert Foster,23.9205959,Robert,Foster,False
Destiny Lutz,93.7962228,Destiny,Lutz,False
Phillip White,252.4260402,Phillip,White,True
Jeffrey Reeves,237.8640463,Jeffrey,Reeves,True
Michelle Dodson,25.13036482,Michelle,Dodson,False
Brandy Allen,141.1964105,Brandy,Allen,True
Stephanie Decker,188.2798449,Stephanie,Decker,True
Deborah Carter,157.0933645,Deborah,Carter,True
Donna Lloyd,129.2668984,Donna,Lloyd,True
Jason Brown,179.5356747,Jason,Brown,True
Michelle Keller,255.2075003,Michelle,Keller,True
Loretta Haynes,26.40453589,Loretta,Haynes,False
Ryan Vaughn,174.7084888,Ryan,Vaughn,True
Dan Smith,33.04343359,Dan,Smith,False
Alex Brown,231.2045332,Alex,Brown,True
Ethan Lee,22.86368908,Ethan,Lee,False
Jose Martinez,72.80481604,Jose,Martinez,False
Stacey Yates,196.3324196,Stacey,Yates,True
Alejandra Strickland,238.5211626,Alejandra,Strickland,True
Paula Gregory,63.86627777,Paula,Gregory,False
Joseph Lozano,288.2552215,Joseph,Lozano,True
Dean Thomas,291.9138486,Dean,Thomas,True
Sue Lee,229.6867408,Sue,Lee,True
Anna Long,282.5645113,Anna,Long,True
Madison Richardson,231.6005976,Madison,Richardson,True
Kelly Buchanan,190.7070828,Kelly,Buchanan,True
Robert Brown,216.259389,Robert,Brown,True
Felicia Sawyer,137.9030061,Felicia,Sawyer,True
Julian Edwards,150.3449245,Julian,Edwards,True
David Salazar,77.45842821,David,Salazar,False
Annette Watson,76.7825944,Annette,Watson,False
Joshua Williams,177.5164745,Joshua,Williams,True
Daniel Yoder,119.2342859,Daniel,Yoder,True
Daniel Nelson,98.27456386,Daniel,Nelson,False
Gary White,271.019816,Gary,White,True
Jason Campbell,273.3106244,Jason,Campbell,True
Elizabeth Watson,86.42236772,Elizabeth,Watson,False
Kenneth Wright,182.4366238,Kenneth,Wright,True
Robert Perez,239.5851297,Robert,Perez,True
David Clark,23.0325238,David,Clark,False
Beverly Leon,106.1063763,Beverly,Leon,True
Robert Wright,50.0234143,Robert,Wright,False
James Thomas,86.77348735,James,Thomas,False
Derrick Wells,181.4218065,Derrick,Wells,True
Devin Neal,86.96007678,Devin,Neal,False
Linda Baker,147.1263919,Linda,Baker,True
Amanda Ray,137.8128328,Amanda,Ray,True
Bruce Williams,71.30022792,Bruce,Williams,False
Amy Castillo,249.5469844,Amy,Castillo,True
Kyle Turner,161.1618002,Kyle,Turner,True
Steven Mason,111.8827068,Steven,Mason,True
Kimberly Kelly,240.4231917,Kimberly,Kelly,True
Melissa Ellis,98.58946201,Melissa,Ellis,False
Kelli Olson,237.5734494,Kelli,Olson,True
Mark Mcmillan,214.1569316,Mark,Mcmillan,True
Erin Bautista,77.6242888,Erin,Bautista,False
Joseph Holt,84.95214506,Joseph,Holt,False
Dean Foster,275.7451504,Dean,Foster,True
Luis Smith,232.2317515,Luis,Smith,True
Nicholas Hughes,119.2977956,Nicholas,Hughes,True
Alexis Marshall,135.4593376,Alexis,Marshall,True
Nathan Jones,156.5333442,Nathan,Jones,True
Debra Jordan,96.86625469,Debra,Jordan,False
Billy Rose,13.66865285,Billy,Rose,False
Amber Stephens,288.2365496,Amber,Stephens,True
Sandra Williamson ,58.32246701,Sandra,Williamson ,False
Mikayla Wiggins,171.0312758,Mikayla,Wiggins,True
Wesley Lowery,71.51598238,Wesley,Lowery,False
Brandon Cruz,268.4069694,Brandon,Cruz,True
Tracy York,133.9126496,Tracy,York,True
Jessica Adams,169.2223021,Jessica,Adams,True
Diana Flores,140.9103144,Diana,Flores,True
Anthony Brooks,56.34749333,Anthony,Brooks,False
Joan Cruz,153.9731859,Joan,Cruz,True
Lauren Ray,235.5282522,Lauren,Ray,True
Becky Reid,222.1800929,Becky,Reid,True
Robert Fisher,174.6666517,Robert,Fisher,True
Christopher Clark,206.7775415,Christopher,Clark,True
Leah Palmer,82.10118057,Leah,Palmer,False
Erin Campbell,223.7648021,Erin,Campbell,True
Michael Smith,190.5819912,Michael,Smith,True
Carolyn Gonzalez,35.19868853,Carolyn,Gonzalez,False
Evan Jackson,250.4831534,Evan,Jackson,True
Corey Mitchell,229.272452,Corey,Mitchell,True
Wesley Shaw,78.19470358,Wesley,Shaw,False
Angela Lopez,123.473429,Angela,Lopez,True
Mariah Jones,7.586662029,Mariah,Jones,False
Melissa Yates,191.7388305,Melissa,Yates,True
Pamela Boyd,42.57642339,Pamela,Boyd,False
Chad Hill ,237.3886818,Chad,Hill ,True
Dalton Marshall,44.79388508,Dalton,Marshall,False
Megan Davis,185.4160533,Megan,Davis,True
Jay Hunt,11.93981724,Jay,Hunt,False
Craig Brady,114.0308021,Craig,Brady,True
James Cooper,162.9563775,James,Cooper,True
Timothy Cabrera,246.8016085,Timothy,Cabrera,True
Jeremy Lewis,3.085548783,Jeremy,Lewis,False
Justin Kemp,238.3356701,Justin,Kemp,True
Sean Roach,288.9094841,Sean,Roach,True
Jeffery Steele,116.5865443,Jeffery,Steele,True
Albert Sellers,70.52448058,Albert,Sellers,False
Jennifer Snyder,252.1510533,Jennifer,Snyder,True
John Scott,54.0948882,John,Scott,False
Gabrielle Brown ,125.2778312,Gabrielle,Brown ,True
Devon Ramsey,151.3679071,Devon,Ramsey,True
Linda Palmer,259.9650837,Linda,Palmer,True
Laura Vargas,19.47538112,Laura,Vargas,False
Felicia Stewart,271.3900354,Felicia,Stewart,True
Jennifer Garza,288.0417712,Jennifer,Garza,True
Antonio Lewis,26.06155907,Antonio,Lewis,False
Andrew Nielsen,249.5687264,Andrew,Nielsen,True
Lindsay Carpenter,84.75981129,Lindsay,Carpenter,False
Chris Stewart,75.24103915,Chris,Stewart,False
Robert Moore,263.4141129,Robert,Moore,True
Timothy Ray,141.8626914,Timothy,Ray,True
Scott Day,198.0654936,Scott,Day,True
Nathaniel Armstrong,20.87450709,Nathaniel,Armstrong,False
Amanda Brown,212.9058973,Amanda,Brown,True
Larry Wilson,182.0331257,Larry,Wilson,True
Joshua Thompson,69.44828294,Joshua,Thompson,False
Kim Howell,36.96354785,Kim,Howell,False
Kristin Lindsey,64.39004043,Kristin,Lindsey,False
Erin Flowers,193.6398263,Erin,Flowers,True
Samuel Anderson,262.2680717,Samuel,Anderson,True
Jennifer Burke ,274.3026974,Jennifer,Burke ,True
Kelly Douglas,34.36564262,Kelly,Douglas,False
Nancy Marshall,267.3828578,Nancy,Marshall,True
Jorge Johnson,116.1714636,Jorge,Johnson,True
Amy French,165.8016929,Amy,French,True
Virginia Chambers ,89.89633639,Virginia,Chambers ,False
Mary Pollard,158.0790313,Mary,Pollard,True
Edward Norris,26.97375079,Edward,Norris,False
Deborah Bailey,234.6758898,Deborah,Bailey,True
Jennifer Jones,165.0022525,Jennifer,Jones,True
Sonya Griffith,138.6171528,Sonya,Griffith,True
Patrick Gallagher,104.1610535,Patrick,Gallagher,True
Jonathan Miller,98.37584933,Jonathan,Miller,False
Heather Ballard,284.5814233,Heather,Ballard,True
Andre Manning,194.9905545,Andre,Manning,True
Ashley Soto,79.2445099,Ashley,Soto,False
Elizabeth Clark,269.4168408,Elizabeth,Clark,True
Patricia Young,130.6553075,Patricia,Young,True
Marisa Campbell,84.44272785,Marisa,Campbell,False
Timothy Davis,171.1168554,Timothy,Davis,True
Mitchell Ibarra,161.7834286,Mitchell,Ibarra,True
Chelsea Chen,36.22563908,Chelsea,Chen,False
Paul Taylor,69.55631424,Paul,Taylor,False
Henry Roach,1.959007179,Henry,Roach,False
Thomas Mcclain,299.1307739,Thomas,Mcclain,True
Dennis Williams,275.2683661,Dennis,Williams,True
Paul Stein,102.8911782,Paul,Stein,True
Susan Christensen,37.48220654,Susan,Christensen,False
Crystal Brown,16.57201119,Crystal,Brown,False
Crystal Lowe,144.5014692,Crystal,Lowe,True
Brian Baker,74.18584275,Brian,Baker,False
Molly Fischer,10.65318304,Molly,Fischer,False
Karen Morton,126.9280583,Karen,Morton,True
Mark Green,123.1451656,Mark,Green,True
Karen Davis,108.2090437,Karen,Davis,True
Joanna Figueroa,187.2572904,Joanna,Figueroa,True
Paula Barker,102.0455125,Paula,Barker,True
Adam White,23.99088409,Adam,White,False
Melinda Fitzpatrick,295.4867362,Melinda,Fitzpatrick,True
Joseph Perry,81.57617561,Joseph,Perry,False
Victoria Moore,228.8735816,Victoria,Moore,True
Heather Herman,61.0629953,Heather,Herman,False
Timothy Clark,146.9213215,Timothy,Clark,True
Nathaniel Wells,20.65123885,Nathaniel,Wells,False
Cindy Pitts,60.39039483,Cindy,Pitts,False
Travis Johnson,98.5076599,Travis,Johnson,False
Nichole Townsend,245.1680542,Nichole,Townsend,True
Jessica Allen,137.7334625,Jessica,Allen,True
Charles Wright,99.76504328,Charles,Wright,False
Laura Lopez,7.703221405,Laura,Lopez,False
Julie Castillo,211.5372125,Julie,Castillo,True
Robert Young,267.4230523,Robert,Young,True
Randy Bauer,54.47848217,Randy,Bauer,False
Joel Webb,254.011257,Joel,Webb,True
Christopher Bright,229.0627694,Christopher,Bright,True
Maria Reyes,245.7685786,Maria,Reyes,True
Christopher Larson,255.8959554,Christopher,Larson,True
Evan Richardson,199.7802439,Evan,Richardson,True
Brittany Salinas,106.0009251,Brittany,Salinas,True
Theodore Schultz,66.3966506,Theodore,Schultz,False
Allen Hall,248.783453,Allen,Hall,True
Mark Bailey,146.1999589,Mark,Bailey,True
Ashley Barton,184.837686,Ashley,Barton,True
Melissa Reid,164.9964809,Melissa,Reid,True
Kevin Frazier,188.9327571,Kevin,Frazier,True
Jacqueline Russell,182.9477248,Jacqueline,Russell,True
Jeremy Davidson,238.4692929,Jeremy,Davidson,True
Vincent Taylor,19.99434316,Vincent,Taylor,False
Daniel Alexander,257.703959,Daniel,Alexander,True
Katherine Brooks,16.25110869,Katherine,Brooks,False
Donna Malone,263.6211952,Donna,Malone,True
Sarah Carlson,155.112039,Sarah,Carlson,True
Stephen Stafford,86.76268915,Stephen,Stafford,False
Molly Grant,114.8491929,Molly,Grant,True
Vanessa Chase,7.770786949,Vanessa,Chase,False
Katrina Miller,247.2659961,Katrina,Miller,True
Karen Hancock,282.6177794,Karen,Hancock,True
Raymond Brooks,204.8726848,Raymond,Brooks,True
Amanda Reynolds,90.21503715,Amanda,Reynolds,False
Sandra Marquez,138.1701187,Sandra,Marquez,True
Eric Gregory,24.92979482,Eric,Gregory,False
Mary Allen,255.2531379,Mary,Allen,True
Michael Santos,193.4995193,Michael,Santos,True
Ronnie Ali,229.6159426,Ronnie,Ali,True
Jeff Wilson,114.6760877,Jeff,Wilson,True
John Richardson,207.195461,John,Richardson,True
Reginald Barnes,46.8780625,Reginald,Barnes,False
Joseph Beasley,298.3722237,Joseph,Beasley,True
Kyle Brown,106.8841519,Kyle,Brown,True
Ruth Ballard,299.9455478,Ruth,Ballard,True
Michael Bradley,203.917107,Michael,Bradley,True
Derek Sandoval,143.0956665,Derek,Sandoval,True
Kayla Brown,123.1057042,Kayla,Brown,True
Rodney Harrison,118.4162955,Rodney,Harrison,True
Whitney Sims,284.5855067,Whitney,Sims,True
Carly Wagner,212.8393181,Carly,Wagner,True
Brett House,193.7238018,Brett,House,True
Robert Weaver,109.6290182,Robert,Weaver,True
Steve Gonzalez,146.1933084,Steve,Gonzalez,True
David Fisher,290.1779819,David,Fisher,True
Leonard King,24.0939262,Leonard,King,False
Beth Martinez,23.52767675,Beth,Martinez,False
Elizabeth Lewis,173.6053214,Elizabeth,Lewis,True
Nicole Small,159.8582487,Nicole,Small,True
Anthony Cline,250.2882021,Anthony,Cline,True
Spencer Ware,159.5202685,Spencer,Ware,True
Willie Erickson,116.3402762,Willie,Erickson,True
Brent Moore,155.6385418,Brent,Moore,True
Maria Hunt,285.7458256,Maria,Hunt,True
Robert Howard,174.4724454,Robert,Howard,True
Katherine Smith,96.91551318,Katherine,Smith,False
Andrea Meza,143.0006511,Andrea,Meza,True
Nathan Crane,83.56558574,Nathan,Crane,False
Douglas Delgado ,85.5223837,Douglas,Delgado ,False
Mariah Garrison,192.7734629,Mariah,Garrison,True
Dennis Perez,138.2202857,Dennis,Perez,True
Veronica Berry,248.7978665,Veronica,Berry,True
Kristine Holland,248.5495161,Kristine,Holland,True
Daniel Nguyen,282.2088346,Daniel,Nguyen,True
Kelly Gregory,159.7472068,Kelly,Gregory,True
Shawn Brown,181.3796777,Shawn,Brown,True
Danielle George,274.2446679,Danielle,George,True
Tiffany Brown,276.1991426,Tiffany,Brown,True
Alice Freeman,137.1583738,Alice,Freeman,True
Daniel Brown,112.7636937,Daniel,Brown,True
Jessica Hopkins,122.3518376,Jessica,Hopkins,True
April Bryant,266.6719848,April,Bryant,True
Christopher Miller,158.2431072,Christopher,Miller,True
Duane Smith,195.3278749,Duane,Smith,True
Madeline Sandoval,121.1743498,Madeline,Sandoval,True
Victoria Kirk,3.666987419,Victoria,Kirk,False
Paul Davis,252.5040028,Paul,Davis,True
Robert Dickerson,11.98827381,Robert,Dickerson,False
Kevin Lambert Jr.,4.531036969,Kevin,Lambert Jr.,False
Sheila Morton,170.343201,Sheila,Morton,True
Leonard Martinez,93.22430955,Leonard,Martinez,False
Melanie Dennis,209.669112,Melanie,Dennis,True
Melissa Cline,107.4820325,Melissa,Cline,True
Timothy Williams,258.0104815,Timothy,Williams,True
Kimberly Anderson,87.97839743,Kimberly,Anderson,False
Sarah Simmons,244.2757279,Sarah,Simmons,True
Michael Bryan,233.2848903,Michael,Bryan,True
Peter Lopez ,140.0412394,Peter,Lopez ,True
Philip Oliver,21.30464474,Philip,Oliver,False
Sara Hodges,277.3543759,Sara,Hodges,True
Richard Hicks,73.36766831,Richard,Hicks,False
Michael Brown,37.87051913,Michael,Brown,False
Destiny Roy,223.4763302,Destiny,Roy,True
Kimberly Baker,80.46348769,Kimberly,Baker,False
Jamie Higgins,69.03028233,Jamie,Higgins,False
Preston Ferguson III,221.4249566,Preston,Ferguson III,True
Rachel Montgomery,29.08534279,Rachel,Montgomery,False
Rebecca Walls,215.2717793,Rebecca,Walls,True
Matthew Collins,238.6680373,Matthew,Collins,True
Thomas Forbes,72.71031133,Thomas,Forbes,False
Caitlin Shelton,220.3252086,Caitlin,Shelton,True
Robert Stephens,3.606464206,Robert,Stephens,False
Jennifer Lin,192.9587531,Jennifer,Lin,True
Diana Carney,97.78448666,Diana,Carney,False
Kevin Mayo,51.803837,Kevin,Mayo,False
Nicholas West,16.2045173,Nicholas,West,False
Mitchell Kelley,13.07861103,Mitchell,Kelley,False
Andre Boyd,253.5211663,Andre,Boyd,True
James Knight,22.56984826,James,Knight,False
Andrew Lee,70.51262949,Andrew,Lee,False
David Clay ,236.9824129,David,Clay ,True
Craig Mitchell,166.2891034,Craig,Mitchell,True
Jennifer Evans,2.977011972,Jennifer,Evans,False
Scott Schroeder,236.1997291,Scott,Schroeder,True
Kathleen Gallagher ,291.677987,Kathleen,Gallagher ,True
Benjamin Davis,51.11857044,Benjamin,Davis,False
Luis Mathis,299.1938817,Luis,Mathis,True
Rachel Thomas,161.3312866,Rachel,Thomas,True
Erin Henry,11.73608077,Erin,Henry,False
Daniel Chen,254.1665472,Daniel,Chen,True
Katie Parker,13.94906194,Katie,Parker,False
Melissa Robinson,205.8781089,Melissa,Robinson,True
Samuel Dalton,14.08357426,Samuel,Dalton,False
Nicole Jones,51.59257197,Nicole,Jones,False
James Baker,170.9273169,James,Baker,True
Amanda Hopkins,200.6433574,Amanda,Hopkins,True
Eric Rodriguez,103.935463,Eric,Rodriguez,True
Rebecca Gallagher ,221.5435451,Rebecca,Gallagher ,True
Paul Daniels,232.54837,Paul,Daniels,True
Stephanie Green,2.663967786,Stephanie,Green,False
Beth Stone,35.23893288,Beth,Stone,False
Paul King,188.565175,Paul,King,True
Lauren Kelly,13.00123524,Lauren,Kelly,False
Laura Pierce,16.16340439,Laura,Pierce,False
Heather Bennett,255.1741149,Heather,Bennett,True
Joshua King,107.3590127,Joshua,King,True
Jasmine Flores,289.7696566,Jasmine,Flores,True
Sarah Chandler,55.24485998,Sarah,Chandler,False
Denise Miller,158.8641339,Denise,Miller,True
Randy Moyer,125.9683245,Randy,Moyer,True
Megan Perry,287.0921961,Megan,Perry,True
David Weber,140.9446241,David,Weber,True
Michael Hoffman,145.2717633,Michael,Hoffman,True
Amy Townsend,217.5922091,Amy,Townsend,True
Martin Larson,171.9356768,Martin,Larson,True
Savannah Hampton,245.2155175,Savannah,Hampton,True
Amanda Chavez,4.068803173,Amanda,Chavez,False
Tina Campos,292.1002,Tina,Campos,True
Crystal Blake,227.6330391,Crystal,Blake,True
Beth Morales,229.9794474,Beth,Morales,True
Mark Johnson,177.5476557,Mark,Johnson,True
Emily Kramer,249.9598475,Emily,Kramer,True
Scott Jackson,200.6486534,Scott,Jackson,True
Kayla Stanley,39.11623892,Kayla,Stanley,False
Heather Combs,75.68140908,Heather,Combs,False
Samantha Watson,209.2371767,Samantha,Watson,True
John Taylor,162.383985,John,Taylor,True
Kristen Waller,203.3026259,Kristen,Waller,True
Robert Chang,59.64579395,Robert,Chang,False
Elizabeth Berry,48.18828909,Elizabeth,Berry,False
Leslie Estes,160.479494,Leslie,Estes,True
Joseph Wilson,265.8405526,Joseph,Wilson,True
Austin Ramirez,212.7036289,Austin,Ramirez,True
Amanda Evans,148.0328505,Amanda,Evans,True
Stephanie Martinez,167.4969941,Stephanie,Martinez,True
Trevor Valenzuela,233.3832548,Trevor,Valenzuela,True
Jaime Perez,142.8424681,Jaime,Perez,True
Randy Stone,126.8086391,Randy,Stone,True
Elizabeth Delgado,287.0605845,Elizabeth,Delgado,True
Anthony Scott,103.2864364,Anthony,Scott,True
Cody Johnson,170.0586264,Cody,Johnson,True
Bryan Hall,260.9082222,Bryan,Hall,True
Sergio Day,276.6420591,Sergio,Day,True
