name,price,first_name,last_name,above_100
Kevin Lopez,115.4157135,Kevin,Lopez,True
Jesse Green,151.0846949,Jesse,Green,True
Jessica Norman,224.6343609,Jessica,Norman,True
Jacqueline Davis,198.2899139,Jacqueline,Davis,True
Amy Solis,229.9574102,Amy,Solis,True
Ryan Garcia,109.5259734,Ryan,Garcia,True
John Richards,14.87514038,John,Richards,False
Ashley Perez,191.3750553,Ashley,Perez,True
Brian Palmer,196.9574108,Brian,Palmer,True
Caroline Franco,23.51194602,Caroline,Franco,False
Katelyn Bullock,27.88986771,Katelyn,Bullock,False
Jon Richardson,228.9881553,Jon,Richardson,True
Jodi Barker,186.7901087,Jodi,Barker,True
Kimberly Smith,249.6946237,Kimberly,Smith,True
Katelyn Powell,286.0913746,Katelyn,Powell,True
Darlene Campbell,152.9571051,Darlene,Campbell,True
Richard Bell,160.3781123,Richard,Bell,True
Robert Smith,62.70263171,Robert,Smith,False
Joseph Stewart,74.35668552,Joseph,Stewart,False
Daniel Lucero,102.0810613,Daniel,Lucero,True
Ryan Walters,114.4732265,Ryan,Walters,True
Michael Odom,43.91591194,Michael,Odom,False
Michelle Butler,105.722563,Michelle,Butler,True
Cody Robinson,154.9119405,Cody,Robinson,True
Michael Pitts,53.42856145,Michael,Pitts,False
Tiffany Hernandez,214.0604369,Tiffany,Hernandez,True
Rebecca Strickland,38.29467258,Rebecca,Strickland,False
Mark Ramirez,241.9738555,Mark,Ramirez,True
Sherry Small,152.7660713,Sherry,Small,True
Shelly Williams,221.4245776,Shelly,Williams,True
Michelle Keller,262.5278838,Michelle,Keller,True
Lisa Roberts,115.7557645,Lisa,Roberts,True
Melanie Ross,74.70761463,Melanie,Ross,False
Mike Murphy,265.9187873,Mike,Murphy,True
Glenn Sanders,188.7218607,Glenn,Sanders,True
Ashley Sanchez,118.6813182,Ashley,Sanchez,True
Jeffrey Delacruz,31.4801582,Jeffrey,Delacruz,False
Daniel Dunlap,44.62438446,Daniel,Dunlap,False
Carrie Johnson,160.1955289,Carrie,Johnson,True
Julia Foster,260.7671981,Julia,Foster,True
Holly Johnson,290.2530168,Holly,Johnson,True
Kayla Clark,223.4503949,Kayla,Clark,True
Brittany Compton,92.55552084,Brittany,Compton,False
Diane Stephens,293.5074748,Diane,Stephens,True
Christian Harris,209.3914164,Christian,Harris,True
Amanda Zamora,120.9323007,Amanda,Zamora,True
Edward Lara,166.4563545,Edward,Lara,True
Shawn Walker,112.7988974,Shawn,Walker,True
Edwin Clark,27.98063607,Edwin,Clark,False
Cynthia Wilkinson,171.8497265,Cynthia,Wilkinson,True
Kristin Long,286.9105519,Kristin,Long,True
James Dixon,135.590514,James,Dixon,True
Stacy Nielsen ,85.8518723,Stacy,Nielsen ,False
Chad Brown,8.233068361,Chad,Brown,False
Megan Saunders,48.14375897,Megan,Saunders,False
Dustin Hobbs,292.8374502,Dustin,Hobbs,True
Susan Montgomery,95.59433319,Susan,Montgomery,False
Sophia Sandoval,261.8760882,Sophia,Sandoval,True
Elizabeth Gonzales,258.5404307,Elizabeth,Gonzales,True
Tanya Nolan,125.3731537,Tanya,Nolan,True
Edward Thompson,59.52250002,Edward,Thompson,False
Alexis Shelton,267.9887894,Alexis,Shelton,True
Charles Hansen,145.462995,Charles,Hansen,True
Lance Williams,127.3057725,Lance,Williams,True
Rachel Anthony,259.6155523,Rachel,Anthony,True
Jennifer Sanchez ,210.0647424,Jennifer,Sanchez ,True
Sara Horton,28.40958591,Sara,Horton,False
Rebecca Jones,57.322012,Rebecca,Jones,False
Jennifer Johnson,246.6467396,Jennifer,Johnson,True
Yvonne Gonzalez,275.9306272,Yvonne,Gonzalez,True
Kyle Singh,217.2739348,Kyle,Singh,True
Katie Hahn,2.120783279,Katie,Hahn,False
Shannon Berry,231.8598166,Shannon,Berry,True
Jeffrey Warren,86.65207578,Jeffrey,Warren,False
Terri Cole,231.8812236,Terri,Cole,True
Michael Brock,201.2818324,Michael,Brock,True
Aaron Perez,284.7928204,Aaron,Perez,True
Ronald Wu,0.95116839,Ronald,Wu,False
Lee Brown,239.3766466,Lee,Brown,True
Linda Sullivan,203.38695,Linda,Sullivan,True
Patrick Williams,299.519411,Patrick,Williams,True
Kimberly Young,202.6631629,Kimberly,Young,True
Kari Rodriguez,162.557345,Kari,Rodriguez,True
Michael Fowler,265.8440966,Michael,Fowler,True
Margaret Chambers,212.1076658,Margaret,Chambers,True
Aimee Madden,196.639797,Aimee,Madden,True
Holly Wolfe,67.16853069,Holly,Wolfe,False
Sandra Tran ,103.3161214,Sandra,Tran ,True
Trevor Hogan,109.3525188,Trevor,Hogan,True
Tracy Gamble,186.3871693,Tracy,Gamble,True
Michael Farley,155.9449595,Michael,Farley,True
Amanda Cain,68.22191909,Amanda,Cain,False
Lori Kim,117.1825105,Lori,Kim,True
Felicia Price,285.8066318,Felicia,Price,True
Robert Sanchez ,19.14688149,Robert,Sanchez ,False
Luke Wright,230.5168178,Luke,Wright,True
Alison Davis,126.1550153,Alison,Davis,True
David Lopez,172.4235257,David,Lopez,True
Brian Miller,84.42771508,Brian,Miller,False
Andrea Fischer,268.9880767,Andrea,Fischer,True
Catherine Mason,44.30034366,Catherine,Mason,False
Daniel Myers,18.66063178,Daniel,Myers,False
Kathryn Hendrix,99.0382132,Kathryn,Hendrix,False
Marc Scott,279.9541113,Marc,Scott,True
Jill Estrada,179.4098818,Jill,Estrada,True
Rebecca Tran,126.7752908,Rebecca,Tran,True
Joseph Williams,273.7695261,Joseph,Williams,True
Kevin Stewart,298.416266,Kevin,Stewart,True
Richard Sullivan,201.1878786,Richard,Sullivan,True
Dana Sampson,90.91367199,Dana,Sampson,False
Angie Potter,204.4406052,Angie,Potter,True
Julie Baker,34.67692462,Julie,Baker,False
Danielle Hall,37.33820227,Danielle,Hall,False
Kristine Nelson,180.9262508,Kristine,Nelson,True
Mary Hall,6.782032166,Mary,Hall,False
Joanna Roberts,199.6406206,Joanna,Roberts,True
Nathan Taylor,207.1392596,Nathan,Taylor,True
Michael Barnes,13.68109809,Michael,Barnes,False
Christina Underwood,116.5161773,Christina,Underwood,True
Felicia Myers,287.6975493,Felicia,Myers,True
Larry Lopez,16.61856651,Larry,Lopez,False
Jordan May,11.65407271,Jordan,May,False
Crystal Brown,101.5668741,Crystal,Brown,True
Douglas Gonzalez,107.5396998,Douglas,Gonzalez,True
Karen Gray,189.2375503,Karen,Gray,True
Jacob Woods,4.081920897,Jacob,Woods,False
Susan Moore,228.8835806,Susan,Moore,True
Amber Munoz,183.8698007,Amber,Munoz,True
Jennifer Hall,169.1912912,Jennifer,Hall,True
Richard English,168.3341532,Richard,English,True
Charles Black,112.1253535,Charles,Black,True
Alexander Jackson,50.01153002,Alexander,Jackson,False
Christopher Gray,96.17028121,Christopher,Gray,False
John Thornton,254.7283458,John,Thornton,True
Jonathan Bowman,218.7853199,Jonathan,Bowman,True
Spencer Perez,2.151846539,Spencer,Perez,False
Teresa White,111.7279344,Teresa,White,True
John Williams,123.0944798,John,Williams,True
Neil Riley,246.7643409,Neil,Riley,True
Denise Ruiz,65.00153906,Denise,Ruiz,False
Thomas Edwards,137.5328738,Thomas,Edwards,True
Regina Bright,149.5704216,Regina,Bright,True
Chelsea Miller,100.324276,Chelsea,Miller,True
Francisco Marsh,207.4256472,Francisco,Marsh,True
Robert Phillips,152.7011187,Robert,Phillips,True
Wayne French,20.85794959,Wayne,French,False
Jose Guerra,48.69371124,Jose,Guerra,False
Megan Anderson ,135.3212421,Megan,Anderson ,True
Diana Jenkins,12.61294669,Diana,Jenkins,False
Jenna Fernandez,16.25693711,Jenna,Fernandez,False
Steven Fitzpatrick,284.8863229,Steven,Fitzpatrick,True
Katherine Garcia,64.86212139,Katherine,Garcia,False
Jeanette Nelson,223.2984239,Jeanette,Nelson,True
Charles Wolfe,135.9130174,Charles,Wolfe,True
Heather Warner,83.57485722,Heather,Warner,False
Noah Martinez,56.01979629,Noah,Martinez,False
Michael Massey,4.291572044,Michael,Massey,False
Mitchell Grant,201.6873037,Mitchell,Grant,True
Melanie Smith,159.6133995,Melanie,Smith,True
Katie Collins,9.224829058,Katie,Collins,False
David Hernandez,15.73795069,David,Hernandez,False
Brian Hall,291.195074,Brian,Hall,True
Jamie Smith,183.4614383,Jamie,Smith,True
Linda Cole,23.58916053,Linda,Cole,False
Susan Peterson,108.8496932,Susan,Peterson,True
Crystal Goodwin,178.4146496,Crystal,Goodwin,True
Robert Haynes,297.5987715,Robert,Haynes,True
Cheryl Dillon,72.07864028,Cheryl,Dillon,False
Ryan Smith,187.4908782,Ryan,Smith,True
Larry Morris,184.1245114,Larry,Morris,True
Ashley Colon,133.6017417,Ashley,Colon,True
Sara Harris,169.5768358,Sara,Harris,True
Maria Morrow,293.8511797,Maria,Morrow,True
Richard Medina,45.80409081,Richard,Medina,False
Jennifer Schultz,191.2894497,Jennifer,Schultz,True
Kelly Jones,56.31030052,Kelly,Jones,False
Veronica Fisher,252.7746212,Veronica,Fisher,True
Douglas Frye,24.18765837,Douglas,Frye,False
John Craig,206.3931048,John,Craig,True
Elizabeth Smith,30.67902141,Elizabeth,Smith,False
Brandi Smith,202.935586,Brandi,Smith,True
Barry Barrera,64.08297522,Barry,Barrera,False
Michelle Davis,220.6267886,Michelle,Davis,True
Julian Gardner,75.06580067,Julian,Gardner,False
Lynn Mercer,196.3225063,Lynn,Mercer,True
Marissa Warner,153.0786777,Marissa,Warner,True
Amber Conway,224.3529359,Amber,Conway,True
Erica Miller,106.1784601,Erica,Miller,True
Ryan Pruitt,51.97864112,Ryan,Pruitt,False
Alyssa Brown,258.8244502,Alyssa,Brown,True
Sherry Barnett,128.6086706,Sherry,Barnett,True
Michael Kramer,43.45006359,Michael,Kramer,False
Alexandra Mckee,274.6453525,Alexandra,Mckee,True
Allen Ho,121.5568358,Allen,Ho,True
Samantha Myers,143.163119,Samantha,Myers,True
Nicole Williams,197.1972072,Nicole,Williams,True
Daniel Gonzales,202.0498212,Daniel,Gonzales,True
April Tucker,145.7811635,April,Tucker,True
Kathleen Allen,244.1887714,Kathleen,Allen,True
Jessica Robinson,74.86547769,Jessica,Robinson,False
Jennifer Butler,283.2608648,Jennifer,Butler,True
John Gilbert,115.0086997,John,Gilbert,True
Chase Reeves,190.6080952,Chase,Reeves,True
Richard Norton,43.98039159,Richard,Norton,False
Benjamin Anderson,196.5543482,Benjamin,Anderson,True
Angela Horne,224.6760591,Angela,Horne,True
Marvin Dorsey,32.37840368,Marvin,Dorsey,False
Mitchell Mccarthy,61.84373161,Mitchell,Mccarthy,False
Shelby Johnson,228.5681076,Shelby,Johnson,True
Edward Figueroa,22.89044277,Edward,Figueroa,False
Carl Davis,229.467514,Carl,Davis,True
Kathleen Carlson,204.9459123,Kathleen,Carlson,True
Thomas Lozano,191.0344611,Thomas,Lozano,True
Mary Kane,90.29688994,Mary,Kane,False
Calvin Sampson,25.64644247,Calvin,Sampson,False
Cynthia Rodgers,295.6550422,Cynthia,Rodgers,True
Alicia Miller,57.05112596,Alicia,Miller,False
Carrie Ramsey,57.21300316,Carrie,Ramsey,False
Brittany Robles,106.8557156,Brittany,Robles,True
Mary Davis,274.3818893,Mary,Davis,True
Jeffery Herrera,180.3159685,Jeffery,Herrera,True
Charlene Bennett,233.4323734,Charlene,Bennett,True
Christopher Larson,16.953974,Christopher,Larson,False
Gloria Swanson,164.6365239,Gloria,Swanson,True
Bradley Shaw,288.3545798,Bradley,Shaw,True
Jennifer Wells,46.92231009,Jennifer,Wells,False
Stephanie Payne,86.02971631,Stephanie,Payne,False
Robert Riley,149.7374205,Robert,Riley,True
Adam Riley,294.1317942,Adam,Riley,True
Samantha Gill,206.8349372,Samantha,Gill,True
Cynthia Davis,106.7347063,Cynthia,Davis,True
Alex Bullock,243.1194681,Alex,Bullock,True
Kristine Hernandez,139.0242286,Kristine,Hernandez,True
William Miller,135.8292297,William,Miller,True
Scott Vargas,290.3624988,Scott,Vargas,True
John Davis,151.5963629,John,Davis,True
Elizabeth Johnson,56.69604084,Elizabeth,Johnson,False
Haley Gray,175.4636026,Haley,Gray,True
Mary Fleming,283.5268289,Mary,Fleming,True
Timothy Fletcher,191.5815306,Timothy,Fletcher,True
Daniel Mata,237.7692333,Daniel,Mata,True
Deborah Richard,24.40669948,Deborah,Richard,False
Lisa Perry,154.5315691,Lisa,Perry,True
David Mayer,235.3601721,David,Mayer,True
Meghan Williams,48.66705573,Meghan,Williams,False
Sara Kim,18.18066557,Sara,Kim,False
Jacob Carr,288.3763767,Jacob,Carr,True
Ryan Aguilar,49.93268949,Ryan,Aguilar,False
Martha Shah,211.0761118,Martha,Shah,True
Tina George,196.8663123,Tina,George,True
John Stewart,75.54847197,John,Stewart,False
Kimberly Mcintosh,212.0369245,Kimberly,Mcintosh,True
Hunter Johnson,5.521596152,Hunter,Johnson,False
Teresa Gonzales,118.8170089,Teresa,Gonzales,True
Richard White,172.6051799,Richard,White,True
Michelle Contreras,131.0619141,Michelle,Contreras,True
Eric Wilkerson,125.2789998,Eric,Wilkerson,True
Todd Ross,30.56627344,Todd,Ross,False
David Byrd,255.3230084,David,Byrd,True
Alice Griffin,17.1094148,Alice,Griffin,False
Amanda Henry,52.80410654,Amanda,Henry,False
Richard Scott,190.7626035,Richard,Scott,True
Rachel Short,209.4682743,Rachel,Short,True
Roberto Reed,238.5348834,Roberto,Reed,True
Karen Bishop,250.9324619,Karen,Bishop,True
Kimberly Cannon,36.05866382,Kimberly,Cannon,False
Tara Stone,242.4521046,Tara,Stone,True
Alexander Jones,222.7853091,Alexander,Jones,True
Monica Mckee,153.0424143,Monica,Mckee,True
Donald Velez,116.9798213,Donald,Velez,True
Rebecca Bennett ,95.36196128,Rebecca,Bennett ,False
James Kelly,3.404080573,James,Kelly,False
Thomas Pugh,229.9178715,Thomas,Pugh,True
Natalie Thomas,249.1506403,Natalie,Thomas,True
Kelly Henry,8.794748794,Kelly,Henry,False
Marvin Ross,283.3202032,Marvin,Ross,True
Johnny Khan,36.82979468,Johnny,Khan,False
Tracey Stewart,176.3571976,Tracey,Stewart,True
Chad Reyes,118.9715967,Chad,Reyes,True
Roger Schmidt,216.5821402,Roger,Schmidt,True
Katherine Santiago,247.8126233,Katherine,Santiago,True
Morgan Grant,125.4293095,Morgan,Grant,True
Katherine Hernandez,104.8406536,Katherine,Hernandez,True
Bradley Schultz,236.5732716,Bradley,Schultz,True
Megan Bender,230.030101,Megan,Bender,True
Erica Soto ,256.2942357,Erica,Soto ,True
Michael Nelson,46.90079791,Michael,Nelson,False
Johnny Salinas,267.6759202,Johnny,Salinas,True
Aaron King,113.6461521,Aaron,King,True
Dawn Thompson,222.5901631,Dawn,Thompson,True
Katherine Russell,191.3763028,Katherine,Russell,True
Linda Cannon,258.1438146,Linda,Cannon,True
Katie Sanchez,280.6144143,Katie,Sanchez,True
Sean Hall,165.4549617,Sean,Hall,True
Jesse Nguyen,299.2223405,Jesse,Nguyen,True
Carol Mcdonald,229.8438707,Carol,Mcdonald,True
April Levine,197.0064311,April,Levine,True
Wendy Morales,80.41579675,Wendy,Morales,False
Steven Harris,17.87138352,Steven,Harris,False
Robert Baker,205.5388256,Robert,Baker,True
Rebecca Snow,166.9426449,Rebecca,Snow,True
Kevin Vasquez,101.2600929,Kevin,Vasquez,True
Jasmine Turner,90.78989557,Jasmine,Turner,False
Eugene Kelly,259.8690637,Eugene,Kelly,True
Hayden Jones,177.6094069,Hayden,Jones,True
Lauren Brown,123.7694882,Lauren,Brown,True
Darren Baldwin,193.5350016,Darren,Baldwin,True
Melissa Dunn,292.6974674,Melissa,Dunn,True
Jeremy Martinez,134.5767791,Jeremy,Martinez,True
Erik Murphy,242.6440419,Erik,Murphy,True
Jason Wilson,167.7644488,Jason,Wilson,True
Michael Jenkins,55.14744329,Michael,Jenkins,False
Hector Bush,287.648711,Hector,Bush,True
Brandon Williams,118.2920445,Brandon,Williams,True
Frank Webb,37.71749722,Frank,Webb,False
Cassandra Bender,161.6774838,Cassandra,Bender,True
Veronica Reed,290.0029202,Veronica,Reed,True
Christina Hayes,12.87802618,Christina,Hayes,False
James Lopez,121.234295,James,Lopez,True
Michael Bishop,63.21393506,Michael,Bishop,False
Karen Chambers,1.350690188,Karen,Chambers,False
Katie Peterson,249.7308083,Katie,Peterson,True
Samuel Brown,107.7500445,Samuel,Brown,True
Roger Davis Jr.,134.9836691,Roger,Davis Jr.,True
Michael Frye,79.37795931,Michael,Frye,False
Steven Romero,42.27244785,Steven,Romero,False
Molly Villegas,90.15486368,Molly,Villegas,False
Barbara Wilson,120.1990413,Barbara,Wilson,True
Maria Ford,117.0118821,Maria,Ford,True
Wendy Mendoza,78.26936903,Wendy,Mendoza,False
Jessica Stevenson,36.5868559,Jessica,Stevenson,False
Jimmy Torres,174.1771468,Jimmy,Torres,True
Luis Bender,11.41095402,Luis,Bender,False
Steven Rhodes,199.6007811,Steven,Rhodes,True
Breanna Acosta,231.1648218,Breanna,Acosta,True
Tyler Murphy,102.5235927,Tyler,Murphy,True
Chelsea Jones,77.2750633,Chelsea,Jones,False
Ronald Carroll,278.4580073,Ronald,Carroll,True
Michael Mcdowell,272.6706491,Michael,Mcdowell,True
Tammy Jones,251.2208407,Tammy,Jones,True
Madison Gardner,115.392887,Madison,Gardner,True
John Cortez,84.4647357,John,Cortez,False
Molly Garrett,169.0614301,Molly,Garrett,True
Lacey Henderson,130.2953323,Lacey,Henderson,True
David Lee,241.3572729,David,Lee,True
Shelley Jordan,184.8717366,Shelley,Jordan,True
James Dalton,1.487647984,James,Dalton,False
Brandi Carey,278.555597,Brandi,Carey,True
Jose Price,192.0424162,Jose,Price,True
Larry Moore,38.86170696,Larry,Moore,False
Amber Hanson,184.9978965,Amber,Hanson,True
Matthew Wood,82.29692586,Matthew,Wood,False
Laura Stewart,104.9087612,Laura,Stewart,True
Theodore Santos,10.73014136,Theodore,Santos,False
Victor Walls,50.67074799,Victor,Walls,False
Kayla Taylor,290.4631065,Kayla,Taylor,True
Bobby Garcia,267.1637082,Bobby,Garcia,True
Darren Perry,118.3077142,Darren,Perry,True
Kathy Fernandez,43.03012379,Kathy,Fernandez,False
Ann Brown,248.9959195,Ann,Brown,True
Victoria Bowman,191.2112641,Victoria,Bowman,True
Kathleen Schmidt,215.1072446,Kathleen,Schmidt,True
Jack Jenkins,40.9290152,Jack,Jenkins,False
Caitlin Ferrell,3.637623693,Caitlin,Ferrell,False
Thomas Robinson,155.6875459,Thomas,Robinson,True
Tina Murphy,137.1963833,Tina,Murphy,True
Emily Schultz,241.8761367,Emily,Schultz,True
Michelle Clark,228.1527518,Michelle,Clark,True
Michael Sims,142.2333659,Michael,Sims,True
Christina Glass ,229.9384508,Christina,Glass ,True
Rhonda Hinton,176.6581058,Rhonda,Hinton,True
Natalie Herrera,96.70920437,Natalie,Herrera,False
Ashley Morgan,159.2507418,Ashley,Morgan,True
Robert Harris,225.2149852,Robert,Harris,True
Mark Jones,30.03101374,Mark,Jones,False
Bryan Knox,295.2431054,Bryan,Knox,True
Deanna Hill,11.16813383,Deanna,Hill,False
Justin Owens,114.5200091,Justin,Owens,True
William Curtis,275.2931123,William,Curtis,True
Nicole Zhang,183.3759772,Nicole,Zhang,True
Denise Peters,279.203519,Denise,Peters,True
Brian Martinez,216.4382172,Brian,Martinez,True
Katie Williams,92.09179494,Katie,Williams,False
Melissa Sanchez,7.361219707,Melissa,Sanchez,False
Nathan Smith,236.8686908,Nathan,Smith,True
Elizabeth Lloyd,221.2725681,Elizabeth,Lloyd,True
Brian Miller,220.5383654,Brian,Miller,True
Kevin Lin,66.53655351,Kevin,Lin,False
Ryan Lee,148.3049583,Ryan,Lee,True
Rachel Bates,47.63956008,Rachel,Bates,False
Tina Le,288.3328227,Tina,Le,True
Gregory Wells,161.829558,Gregory,Wells,True
Shelly Archer,142.5609566,Shelly,Archer,True
James Love,146.0547623,James,Love,True
Laura Park,131.7416352,Laura,Park,True
Diana Williams,82.38285807,Diana,Williams,False
Amy Burke,77.89454537,Amy,Burke,False
Aaron Odom,210.1852942,Aaron,Odom,True
Jack Moreno,101.8517399,Jack,Moreno,True
Sara Huff,287.3478106,Sara,Huff,True
Kayla Perry,258.4943401,Kayla,Perry,True
Kimberly Hernandez,204.7037518,Kimberly,Hernandez,True
David Manning,255.6575012,David,Manning,True
Connie Hudson,184.677313,Connie,Hudson,True
Laura Smith,241.0045613,Laura,Smith,True
Susan Ward,220.2433369,Susan,Ward,True
Brandon Smith,15.50742532,Brandon,Smith,False
Tara Rush,261.3083818,Tara,Rush,True
Joshua Smith,292.3935574,Joshua,Smith,True
Eric Ponce,241.2008493,Eric,Ponce,True
Drew Fowler,229.3811853,Drew,Fowler,True
Dean Taylor,143.2120593,Dean,Taylor,True
Mary Cox,83.1052533,Mary,Cox,False
Christopher Bernard,286.6231812,Christopher,Bernard,True
Victoria Marshall,224.2248394,Victoria,Marshall,True
Gina Cantrell,228.9263908,Gina,Cantrell,True
Lauren Harris,115.2815907,Lauren,Harris,True
Katherine Williams,3.903225947,Katherine,Williams,False
Destiny Carter,68.58714416,Destiny,Carter,False
Joshua Murphy,290.7355659,Joshua,Murphy,True
Mary Oconnell,2.617958432,Mary,Oconnell,False
Matthew Ford ,207.097787,Matthew,Ford ,True
Dakota Lewis,289.3924431,Dakota,Lewis,True
Hannah Hardin,271.1658213,Hannah,Hardin,True
Tina Romero,177.1903295,Tina,Romero,True
Kristen Matthews,237.1213401,Kristen,Matthews,True
Kathleen Riddle,291.0748243,Kathleen,Riddle,True
Barry Gomez,162.7130898,Barry,Gomez,True
Samuel Howell,40.61795942,Samuel,Howell,False
Laura Lee,91.2972184,Laura,Lee,False
Brendan Osborne ,276.2792457,Brendan,Osborne ,True
Sylvia Guerra,182.9708966,Sylvia,Guerra,True
Michael Farrell,226.434126,Michael,Farrell,True
Gregory Andrews,49.7209537,Gregory,Andrews,False
Nicole Short,47.78145565,Nicole,Short,False
Leonard Cole,18.00912332,Leonard,Cole,False
Scott Dean,251.8019575,Scott,Dean,True
Justin Nichols,238.4065923,Justin,Nichols,True
Daniel Marquez,226.3370405,Daniel,Marquez,True
Curtis Vasquez,118.5673861,Curtis,Vasquez,True
Anthony Miller,57.56305716,Anthony,Miller,False
Lori Rowe,148.6442505,Lori,Rowe,True
Melissa Nash,21.07289451,Melissa,Nash,False
Michael Moran,58.1888972,Michael,Moran,False
Ann Price,108.6046303,Ann,Price,True
Chris Morales,112.1832371,Chris,Morales,True
Linda Barker,164.5778224,Linda,Barker,True
Brent Erickson,206.3316885,Brent,Erickson,True
Bradley Mercer,99.10333147,Bradley,Mercer,False
Roger Mercado,60.21976,Roger,Mercado,False
Steven Smith,41.04648541,Steven,Smith,False
John Melendez,175.5432774,John,Melendez,True
Kevin Bailey,141.1731978,Kevin,Bailey,True
Lauren Pace,132.254521,Lauren,Pace,True
Suzanne Ruiz,121.2499485,Suzanne,Ruiz,True
Jimmy Brandt,281.8863338,Jimmy,Brandt,True
Crystal Patterson,257.9788502,Crystal,Patterson,True
Marie Keller,262.8692979,Marie,Keller,True
Brent Douglas,241.451928,Brent,Douglas,True
Timothy Yoder,35.82015687,Timothy,Yoder,False
Bobby Brown,258.2177753,Bobby,Brown,True
Matthew Lindsey,196.1645222,Matthew,Lindsey,True
Ashley Horn,253.3056053,Ashley,Horn,True
Michael Crane,130.2061163,Michael,Crane,True
Steven Moses,37.5692067,Steven,Moses,False
Sabrina Caldwell,207.9643308,Sabrina,Caldwell,True
Peter Rodriguez,44.33692459,Peter,Rodriguez,False
Thomas Santos,50.78965717,Thomas,Santos,False
Christopher Moses,7.94708955,Christopher,Moses,False
Christina Macdonald,70.69107175,Christina,Macdonald,False
Anne Moyer,39.00052557,Anne,Moyer,False
Christopher Miller,73.74952425,Christopher,Miller,False
Amanda Evans ,49.99389681,Amanda,Evans ,False
Michael Hoffman,292.8145514,Michael,Hoffman,True
Christina Parker,60.60489275,Christina,Parker,False
Allen Yang,103.9732013,Allen,Yang,True
William Craig,132.2624236,William,Craig,True
Natalie Lawrence,73.08691353,Natalie,Lawrence,False
Leslie Phillips,54.08477102,Leslie,Phillips,False
Kelsey Blanchard,233.6669049,Kelsey,Blanchard,True
Justin Romero,291.7992113,Justin,Romero,True
Christopher Robertson,155.3487848,Christopher,Robertson,True
Don Soto,123.4344278,Don,Soto,True
Amanda Carter,196.1284592,Amanda,Carter,True
Rebecca Miller,253.1359775,Rebecca,Miller,True
Susan King,290.4352343,Susan,King,True
Nichole Kim,197.4409594,Nichole,Kim,True
Jennifer Brennan,6.431798316,Jennifer,Brennan,False
Marissa Salas,266.4653648,Marissa,Salas,True
Leslie Soto,257.3917063,Leslie,Soto,True
Christopher Romero,265.8734427,Christopher,Romero,True
Catherine Smith,121.6244263,Catherine,Smith,True
Casey Sparks,223.4332008,Casey,Sparks,True
Joy Bass ,9.330745568,Joy,Bass ,False
Andrew Freeman,30.81235103,Andrew,Freeman,False
Kristi Phillips,98.29957713,Kristi,Phillips,False
Lisa Harvey,51.90383153,Lisa,Harvey,False
Molly Stevens,114.4886036,Molly,Stevens,True
Heather Logan,287.6413525,Heather,Logan,True
Michelle Ferrell,237.9257311,Michelle,Ferrell,True
Ashley Carter,0.936111768,Ashley,Carter,False
Cathy Rodriguez,271.2089008,Cathy,Rodriguez,True
Curtis King,174.132933,Curtis,King,True
Kevin White,134.2767376,Kevin,White,True
Joan Bennett,53.8272744,Joan,Bennett,False
Christine Townsend,146.9949922,Christine,Townsend,True
Jeremy Smith,52.45978554,Jeremy,Smith,False
Robert Brooks,215.3898417,Robert,Brooks,True
Riley Sims,7.442438306,Riley,Sims,False
Michael Barnett,70.13114802,Michael,Barnett,False
Julie Lewis,225.2868054,Julie,Lewis,True
Madison Collins,289.4075662,Madison,Collins,True
Sheila Roberts,88.01796542,Sheila,Roberts,False
Sandy Logan,152.8334934,Sandy,Logan,True
Lisa Sanders,224.6847231,Lisa,Sanders,True
Alan Carrillo,82.52795012,Alan,Carrillo,False
Bryan Gonzalez,292.3499164,Bryan,Gonzalez,True
Tony Campbell,227.561663,Tony,Campbell,True
Tricia Diaz,226.8505284,Tricia,Diaz,True
Thomas Bautista,172.7340191,Thomas,Bautista,True
Leah Adams,262.4695697,Leah,Adams,True
Sarah Garcia,142.5806502,Sarah,Garcia,True
Samuel Kelly,74.13104205,Samuel,Kelly,False
Donald Davis,40.42276057,Donald,Davis,False
Jason Clayton,46.44294936,Jason,Clayton,False
Steven Johnson,56.81280976,Steven,Johnson,False
Mark Harrington,34.55409068,Mark,Harrington,False
Sarah Johnston,250.2748339,Sarah,Johnston,True
Eric Mclean,10.03112018,Eric,Mclean,False
Andrea Wallace,275.3752429,Andrea,Wallace,True
Jessica Nash,299.7879919,Jessica,Nash,True
Sherry Washington,172.7116335,Sherry,Washington,True
Christopher Mcdonald,160.4626889,Christopher,Mcdonald,True
Amber Frey,34.95023661,Amber,Frey,False
Paul Hernandez,289.54596,Paul,Hernandez,True
Caitlin Wolfe,133.492204,Caitlin,Wolfe,True
Linda Moore,109.111364,Linda,Moore,True
Emily Kennedy,184.3424333,Emily,Kennedy,True
Johnathan Roberts,240.0671106,Johnathan,Roberts,True
Sheila Meyer,8.951606401,Sheila,Meyer,False
John Miller,12.77698288,John,Miller,False
Brian Taylor,206.1072212,Brian,Taylor,True
April Johnson,44.6390832,April,Johnson,False
Jacqueline Roberts,257.7600617,Jacqueline,Roberts,True
Deborah Mullins,8.12478078,Deborah,Mullins,False
John Morales,282.1522774,John,Morales,True
Sara Knight,69.11948653,Sara,Knight,False
Nicholas Jones,147.9903376,Nicholas,Jones,True
Melissa Smith,137.9024249,Melissa,Smith,True
Sophia Bush ,240.3544329,Sophia,Bush ,True
